Year,Method,Rank,Team
2013,Method_1,1,20
2013,Method_1,2,92
2013,Method_1,3,111
2013,Method_1,4,106
2013,Method_1,5,112
2013,Method_1,6,48
2013,Method_1,7,102
2013,Method_1,8,94
2013,Method_1,9,24
2013,Method_1,10,76
2013,Method_1,11,10
2013,Method_1,12,70
2013,Method_1,13,66
2013,Method_1,14,52
2013,Method_1,15,46
2013,Method_1,16,12
2013,Method_1,17,84
2013,Method_1,18,27
2013,Method_1,19,32
2013,Method_1,20,80
2013,Method_1,21,50
2013,Method_1,22,45
2013,Method_1,23,26
2013,Method_1,24,16
2013,Method_1,25,58
2013,Method_1,26,14
2013,Method_1,27,36
2013,Method_1,28,69
2013,Method_1,29,103
2013,Method_1,30,91
2013,Method_1,31,21
2013,Method_1,32,113
2013,Method_1,33,25
2013,Method_1,34,9
2013,Method_1,35,2
2013,Method_1,36,54
2013,Method_1,37,56
2013,Method_1,38,74
2013,Method_1,39,8
2013,Method_1,40,86
2013,Method_1,41,96
2013,Method_1,42,38
2013,Method_1,43,6
2013,Method_1,44,88
2013,Method_1,45,53
2013,Method_1,46,44
2013,Method_1,47,118
2013,Method_1,48,30
2013,Method_1,49,0
2013,Method_1,50,77
2013,Method_1,51,18
2013,Method_1,52,95
2013,Method_1,53,15
2013,Method_1,54,90
2013,Method_1,55,4
2013,Method_1,56,11
2013,Method_1,57,108
2013,Method_1,58,33
2013,Method_1,59,99
2013,Method_1,60,89
2013,Method_1,61,78
2013,Method_1,62,71
2013,Method_1,63,55
2013,Method_1,64,82
2013,Method_1,65,31
2013,Method_1,66,101
2013,Method_1,67,104
2013,Method_1,68,100
2013,Method_1,69,109
2013,Method_1,70,34
2013,Method_1,71,107
2013,Method_1,72,28
2013,Method_1,73,23
2013,Method_1,74,59
2013,Method_1,75,114
2013,Method_1,76,42
2013,Method_1,77,116
2013,Method_1,78,49
2013,Method_1,79,7
2013,Method_1,80,19
2013,Method_1,81,73
2013,Method_1,82,5
2013,Method_1,83,22
2013,Method_1,84,62
2013,Method_1,85,81
2013,Method_1,86,72
2013,Method_1,87,67
2013,Method_1,88,79
2013,Method_1,89,87
2013,Method_1,90,105
2013,Method_1,91,64
2013,Method_1,92,115
2013,Method_1,93,68
2013,Method_1,94,3
2013,Method_1,95,47
2013,Method_1,96,17
2013,Method_1,97,93
2013,Method_1,98,98
2013,Method_1,99,13
2013,Method_1,100,40
2013,Method_1,101,75
2013,Method_1,102,51
2013,Method_1,103,39
2013,Method_1,104,85
2013,Method_1,105,117
2013,Method_1,106,60
2013,Method_1,107,63
2013,Method_1,108,1
2013,Method_1,109,83
2013,Method_1,110,29
2013,Method_1,111,110
2013,Method_1,112,37
2013,Method_1,113,65
2013,Method_1,114,57
2013,Method_1,115,43
2013,Method_1,116,41
2013,Method_1,117,97
2013,Method_1,118,61
2013,Method_1,119,35
2013,Method_2,1,76
2013,Method_2,2,20
2013,Method_2,3,112
2013,Method_2,4,92
2013,Method_2,5,84
2013,Method_2,6,48
2013,Method_2,7,102
2013,Method_2,8,52
2013,Method_2,9,111
2013,Method_2,10,70
2013,Method_2,11,94
2013,Method_2,12,26
2013,Method_2,13,10
2013,Method_2,14,24
2013,Method_2,15,32
2013,Method_2,16,106
2013,Method_2,17,113
2013,Method_2,18,66
2013,Method_2,19,12
2013,Method_2,20,91
2013,Method_2,21,50
2013,Method_2,22,27
2013,Method_2,23,80
2013,Method_2,24,46
2013,Method_2,25,45
2013,Method_2,26,16
2013,Method_2,27,58
2013,Method_2,28,74
2013,Method_2,29,69
2013,Method_2,30,56
2013,Method_2,31,36
2013,Method_2,32,21
2013,Method_2,33,96
2013,Method_2,34,54
2013,Method_2,35,0
2013,Method_2,36,103
2013,Method_2,37,14
2013,Method_2,38,2
2013,Method_2,39,88
2013,Method_2,40,25
2013,Method_2,41,30
2013,Method_2,42,53
2013,Method_2,43,118
2013,Method_2,44,86
2013,Method_2,45,11
2013,Method_2,46,9
2013,Method_2,47,8
2013,Method_2,48,18
2013,Method_2,49,33
2013,Method_2,50,38
2013,Method_2,51,6
2013,Method_2,52,89
2013,Method_2,53,15
2013,Method_2,54,99
2013,Method_2,55,55
2013,Method_2,56,77
2013,Method_2,57,78
2013,Method_2,58,34
2013,Method_2,59,90
2013,Method_2,60,101
2013,Method_2,61,108
2013,Method_2,62,114
2013,Method_2,63,44
2013,Method_2,64,95
2013,Method_2,65,71
2013,Method_2,66,4
2013,Method_2,67,49
2013,Method_2,68,28
2013,Method_2,69,42
2013,Method_2,70,116
