Year,Method,Rank,Team
2019,Method_1,1,33
2019,Method_1,2,50
2019,Method_1,3,14
2019,Method_1,4,8
2019,Method_1,5,80
2019,Method_1,6,40
2019,Method_1,7,89
2019,Method_1,8,30
2019,Method_1,9,0
2019,Method_1,10,32
2019,Method_1,11,62
2019,Method_1,12,78
2019,Method_1,13,86
2019,Method_1,14,64
2019,Method_1,15,102
2019,Method_1,16,112
2019,Method_1,17,24
2019,Method_1,18,54
2019,Method_1,19,115
2019,Method_1,20,37
2019,Method_1,21,28
2019,Method_1,22,72
2019,Method_1,23,94
2019,Method_1,24,121
2019,Method_1,25,46
2019,Method_1,26,90
2019,Method_1,27,74
2019,Method_1,28,4
2019,Method_1,29,111
2019,Method_1,30,60
2019,Method_1,31,105
2019,Method_1,32,52
2019,Method_1,33,118
2019,Method_1,34,34
2019,Method_1,35,88
2019,Method_1,36,98
2019,Method_1,37,1
2019,Method_1,38,66
2019,Method_1,39,10
2019,Method_1,40,25
2019,Method_1,41,6
2019,Method_1,42,18
2019,Method_1,43,113
2019,Method_1,44,75
2019,Method_1,45,2
2019,Method_1,46,26
2019,Method_1,47,15
2019,Method_1,48,68
2019,Method_1,49,81
2019,Method_1,50,7
2019,Method_1,51,35
2019,Method_1,52,43
2019,Method_1,53,101
2019,Method_1,54,36
2019,Method_1,55,76
2019,Method_1,56,48
2019,Method_1,57,31
2019,Method_1,58,63
2019,Method_1,59,83
2019,Method_1,60,12
2019,Method_1,61,56
2019,Method_1,62,61
2019,Method_1,63,79
2019,Method_1,64,27
2019,Method_1,65,20
2019,Method_1,66,21
2019,Method_1,67,109
2019,Method_1,68,103
2019,Method_1,69,53
2019,Method_1,70,117
2019,Method_1,71,44
2019,Method_1,72,70
2019,Method_1,73,57
2019,Method_1,74,114
2019,Method_1,75,3
2019,Method_1,76,65
2019,Method_1,77,97
2019,Method_1,78,45
2019,Method_1,79,58
2019,Method_1,80,77
2019,Method_1,81,107
2019,Method_1,82,91
2019,Method_1,83,104
2019,Method_1,84,47
2019,Method_1,85,38
2019,Method_1,86,110
2019,Method_1,87,23
2019,Method_1,88,51
2019,Method_1,89,5
2019,Method_1,90,49
2019,Method_1,91,22
2019,Method_1,92,19
2019,Method_1,93,73
2019,Method_1,94,16
2019,Method_1,95,82
2019,Method_1,96,42
2019,Method_1,97,71
2019,Method_1,98,92
2019,Method_1,99,9
2019,Method_1,100,119
2019,Method_1,101,108
2019,Method_1,102,67
2019,Method_1,103,100
2019,Method_1,104,39
2019,Method_1,105,84
2019,Method_1,106,55
2019,Method_1,107,69
2019,Method_1,108,85
2019,Method_1,109,120
2019,Method_1,110,13
2019,Method_1,111,106
2019,Method_1,112,99
2019,Method_1,113,96
2019,Method_1,114,41
2019,Method_1,115,17
2019,Method_1,116,29
2019,Method_1,117,116
2019,Method_1,118,11
2019,Method_1,119,87
2019,Method_1,120,59
2019,Method_1,121,93
2019,Method_1,122,95
2019,Method_2,1,62
2019,Method_2,2,8
2019,Method_2,3,50
2019,Method_2,4,30
2019,Method_2,5,40
2019,Method_2,6,28
2019,Method_2,7,0
2019,Method_2,8,54
2019,Method_2,9,102
2019,Method_2,10,14
2019,Method_2,11,33
2019,Method_2,12,80
2019,Method_2,13,32
2019,Method_2,14,46
2019,Method_2,15,37
2019,Method_2,16,98
2019,Method_2,17,89
