Year,Method,Rank,Team
2015,Method_1,1,26
2015,Method_1,2,86
2015,Method_1,3,54
2015,Method_1,4,105
2015,Method_1,5,12
2015,Method_1,6,51
2015,Method_1,7,74
2015,Method_1,8,52
2015,Method_1,9,15
2015,Method_1,10,101
2015,Method_1,11,24
2015,Method_1,12,18
2015,Method_1,13,14
2015,Method_1,14,11
2015,Method_1,15,103
2015,Method_1,16,36
2015,Method_1,17,28
2015,Method_1,18,62
2015,Method_1,19,95
2015,Method_1,20,8
2015,Method_1,21,98
2015,Method_1,22,34
2015,Method_1,23,58
2015,Method_1,24,120
2015,Method_1,25,84
2015,Method_1,26,68
2015,Method_1,27,21
2015,Method_1,28,125
2015,Method_1,29,70
2015,Method_1,30,110
2015,Method_1,31,44
2015,Method_1,32,50
2015,Method_1,33,64
2015,Method_1,34,65
2015,Method_1,35,38
2015,Method_1,36,31
2015,Method_1,37,117
2015,Method_1,38,30
2015,Method_1,39,118
2015,Method_1,40,124
2015,Method_1,41,27
2015,Method_1,42,33
2015,Method_1,43,32
2015,Method_1,44,77
2015,Method_1,45,60
2015,Method_1,46,53
2015,Method_1,47,75
2015,Method_1,48,93
2015,Method_1,49,20
2015,Method_1,50,63
2015,Method_1,51,61
2015,Method_1,52,10
2015,Method_1,53,85
2015,Method_1,54,94
2015,Method_1,55,0
2015,Method_1,56,2
2015,Method_1,57,100
2015,Method_1,58,46
2015,Method_1,59,114
2015,Method_1,60,69
2015,Method_1,61,96
2015,Method_1,62,13
2015,Method_1,63,16
2015,Method_1,64,99
2015,Method_1,65,25
2015,Method_1,66,112
2015,Method_1,67,92
2015,Method_1,68,79
2015,Method_1,69,9
2015,Method_1,70,78
2015,Method_1,71,87
2015,Method_1,72,107
2015,Method_1,73,48
2015,Method_1,74,71
2015,Method_1,75,66
2015,Method_1,76,89
2015,Method_1,77,6
2015,Method_1,78,5
2015,Method_1,79,42
2015,Method_1,80,72
2015,Method_1,81,17
2015,Method_1,82,113
2015,Method_1,83,40
2015,Method_1,84,83
2015,Method_1,85,76
2015,Method_1,86,119
2015,Method_1,87,73
2015,Method_1,88,45
2015,Method_1,89,104
2015,Method_1,90,82
2015,Method_1,91,123
2015,Method_1,92,80
2015,Method_1,93,121
2015,Method_1,94,59
2015,Method_1,95,55
2015,Method_1,96,23
2015,Method_1,97,81
2015,Method_1,98,109
2015,Method_1,99,102
2015,Method_1,100,88
2015,Method_1,101,116
2015,Method_1,102,19
2015,Method_1,103,108
2015,Method_1,104,67
2015,Method_1,105,49
2015,Method_1,106,90
2015,Method_1,107,47
2015,Method_1,108,7
2015,Method_1,109,91
2015,Method_1,110,106
2015,Method_1,111,1
2015,Method_1,112,115
2015,Method_1,113,43
2015,Method_1,114,57
2015,Method_1,115,122
2015,Method_1,116,97
2015,Method_1,117,29
2015,Method_1,118,37
2015,Method_1,119,35
2015,Method_1,120,56
2015,Method_1,121,41
2015,Method_1,122,3
2015,Method_1,123,4
2015,Method_1,124,39
2015,Method_1,125,111
2015,Method_1,126,22
2015,Method_2,1,26
2015,Method_2,2,54
2015,Method_2,3,15
2015,Method_2,4,86
2015,Method_2,5,74
2015,Method_2,6,12
2015,Method_2,7,105
2015,Method_2,8,62
2015,Method_2,9,70
2015,Method_2,10,36
